nu,stress,time,n,w,q,z
0.025,0.1,1537.5,4.833326104285241,0.6416705290234912,0.38324813390483714,1.1916700333579344
0.025,0.1,1540.0,4.833326279550239,0.6416704353231554,0.3832481533382227,1.1916699517932723
0.025,0.1,1542.5,4.833326450560898,0.6416703439372509,0.383248172292014,1.1916698721685177
0.025,0.1,1545.0,4.833326617435816,0.6416702547673977,0.3832481907862433,1.1916697944634533
0.025,0.1,1547.5,4.833326780279168,0.6416701677598349,0.38324820883208155,1.1916697186276641
0.025,0.1,1550.0,4.833326939193328,0.6416700828619745,0.3832482264404587,1.1916696446113644
0.025,0.1,1552.5,4.833327094278992,0.6416700000223485,0.3832482436220745,1.1916695723653261
0.025,0.1,1555.0,4.833327245635297,0.6416699191905575,0.3832482603874104,1.1916695018408128
0.025,0.1,1557.5,4.833327393359926,0.6416698403172177,0.383248276746739,1.1916694329895234
0.025,0.1,1560.0,4.833327537549233,0.6416697633539095,0.383248292710136,1.1916693657635242
0.025,0.1,1562.5,4.833327678298355,0.6416696882531246,0.3832483082874912,1.1916693001151875
0.025,0.1,1565.0,4.833327815701322,0.6416696149682144,0.3832483234885187,1.1916692359971304
0.025,0.1,1567.5,4.83332794985118,0.6416695434533368,0.38324833832276856,1.1916691733621505
0.025,0.1,1570.0,4.833328080732662,0.6416694736737942,0.38324835279697506,1.1916691122602106
0.025,0.1,1572.5,4.833328208206689,0.6416694056074903,0.3832483669146816,1.1916690528524876
0.025,0.1,1575.0,4.833328332551801,0.6416693391925359,0.38324838068966277,1.19166899492233
0.025,0.1,1577.5,4.83332845383295,0.641669274388242,0.3832483941302937,1.1916689384454753
0.025,0.1,1580.0,4.833328572112409,0.6416692111546854,0.38324840724478376,1.1916688833995726
0.025,0.1,1582.5,4.833328687449794,0.6416691494526652,0.38324842004118487,1.191668829764208
0.025,0.1,1585.0,4.833328799902087,0.6416690892436586,0.3832484325274007,1.1916687775209218
0.025,0.1,1587.5,4.833328909523668,0.6416690304897786,0.3832484447111948,1.1916687266532207
0.025,0.1,1590.0,4.8333290163663465,0.641668973153729,0.3832484566002002,1.1916686771465916
0.025,0.1,1592.5,4.833329120479376,0.6416689171987605,0.38324846820192726,1.1916686289885305
0.025,0.1,1595.0,4.8333292219095005,0.6416688625886285,0.38324847952377344,1.1916685821685378
0.025,0.1,1597.5,4.8333293207009635,0.6416688092875477,0.383248490573031,1.1916685366781556
0.025,0.1,1600.0,4.833329417264551,0.6416687573107662,0.38324850134905797,1.1916684920913498
0.025,0.1,1602.5,4.83332951181005,0.641668706646668,0.3832485118553431,1.1916684482099487
0.025,0.1,1605.0,4.8333296040675595,0.6416686572184964,0.3832485221054353,1.191668405380611
0.025,0.1,1607.5,4.8333296941017965,0.6416686089960076,0.38324853210565507,1.191668363568863
0.025,0.1,1610.0,4.833329781977233,0.6416685619494884,0.3832485418622173,1.1916683227399454
0.025,0.1,1612.5,4.83332986775818,0.6416685160497203,0.38324855138123853,1.1916682828587666
0.025,0.1,1615.0,4.833329951508882,0.6416684712679449,0.38324856066874485,1.1916682438898398
0.025,0.1,1617.5,4.833330033293605,0.6416684275758293,0.38324856973067856,1.1916682057972323
0.025,0.1,1620.0,4.8333301131767294,0.6416683849454305,0.3832485785729063,1.191668168544507
0.025,0.1,1622.5,4.833330191222838,0.6416683433491607,0.3832485872012262,1.1916681320946685
0.025,0.1,1625.0,4.833330267496814,0.6416683027597521,0.38324859562137514,1.1916680964101007
0.025,0.1,1627.5,4.833330342063923,0.6416682631502221,0.3832486038390361,1.1916680614525217
0.025,0.1,1630.0,4.833330414989912,0.6416682244938381,0.3832486118598463,1.191668027182917
0.025,0.1,1632.5,4.833330486341089,0.6416681867640823,0.3832486196894036,1.1916679935614953
0.025,0.1,1635.0,4.833330556184431,0.6416681499346174,0.3832486273332745,1.1916679605476186
0.025,0.1,1637.5,4.833330624456323,0.6416681139931838,0.3832486347934951,1.1916679282171598
0.025,0.1,1640.0,4.833330690376534,0.6416680790037466,0.3832486420529282,1.1916678972863866
0.025,0.1,1642.5,4.833330754697923,0.6416680448678005,0.38324864913533646,1.1916678671009435
0.025,0.1,1645.0,4.833330817451732,0.641668011563545,0.3832486560451859,1.1916678376513898
0.025,0.1,1647.5,4.83333087866754,0.6416679790694785,0.3832486627868739,1.1916678089296489
0.025,0.1,1650.0,4.833330938373263,0.6416679473643739,0.38324866936473473,1.1916677809290301
0.025,0.1,1652.5,4.8333309965951665,0.6416679164272511,0.3832486757830441,1.1916677536442495
0.025,0.1,1655.0,4.833331053357872,0.6416678862373515,0.3832486820460247,1.1916677270714433
0.025,0.1,1657.5,4.833331108684358,0.6416678567741125,0.3832486881578511,1.1916677012081967
0.025,0.1,1660.0,4.833331162595971,0.641667828017141,0.3832486941226553,1.1916676760535552
0.025,0.1,1662.5,4.833331215112433,0.6416677999461866,0.3832486999445313,1.1916676516080473
0.025,0.1,1665.0,4.833331266251841,0.6416677725411171,0.3832487056275411,1.1916676278737086
0.025,0.1,1667.5,4.833331316030683,0.641667745781891,0.3832487111757187,1.1916676048540933
0.025,0.1,1670.0,4.83333136446383,0.6416677196485326,0.38324871659307636,1.1916675825543042
0.025,0.1,1672.5,4.833331411564562,0.6416676941211057,0.38324872188360914,1.191667560980999
0.025,0.1,1675.0,4.833331457344556,0.6416676691796865,0.38324872705130025,1.1916675401424242
0.025,0.1,1677.5,4.833331502364477,0.6416676449219046,0.38324873208022436,1.1916675193802848
0.025,0.1,1680.0,4.833331546405687,0.6416676212792826,0.383248736982567,1.191667498981697
0.025,0.1,1682.5,4.833331589368231,0.6416675982089559,0.3832487417661702,1.1916674790894801
0.025,0.1,1685.0,4.833331631285094,0.6416675756966927,0.3832487464340226,1.1916674596848804
0.025,0.1,1687.5,4.83333167218961,0.6416675537285521,0.3832487509890574,1.1916674407485048
0.025,0.1,1690.0,4.833331712115511,0.6416675322908685,0.3832487554341563,1.1916674222602877
0.025,0.1,1692.5,4.833331751097006,0.6416675113702388,0.38324875977215195,1.191667404199422
0.025,0.1,1695.0,4.833331789168829,0.6416674909535084,0.38324876400583124,1.1916673865443292
0.025,0.1,1697.5,4.833331826366315,0.6416674710277571,0.38324876813793846,1.1916673692725945
0.025,0.1,1700.0,4.833331862725453,0.6416674515802855,0.38324877217117825,1.1916673523609282
0.025,0.1,1702.5,4.833331898282957,0.6416674325986005,0.38324877610821917,1.1916673357851097
0.025,0.1,1705.0,4.833331933076321,0.6416674140704026,0.383248779951696,1.191667319519943
0.025,0.1,1707.5,4.833331967143896,0.6416673959835703,0.38324878370421345,1.1916673035392007
0.025,0.1,1710.0,4.833332000524934,0.6416673783261474,0.38324878736834905,1.1916672878155854
0.025,0.1,1712.5,4.833332033259671,0.6416673610863296,0.3832487909466562,1.1916672723206663
0.025,0.1,1715.0,4.833332065087238,0.6416673442701569,0.3832487944364351,1.191667257309272
0.025,0.1,1717.5,4.833332095813332,0.6416673278799575,0.38324879783610155,1.1916672429733777
0.025,0.1,1720.0,4.833332125803487,0.641667311885423,0.38324880115373183,1.1916672289777568
0.025,0.1,1722.5,4.833332155074255,0.6416672962768689,0.3832488043913255,1.191667215315543
0.025,0.1,1725.0,4.833332183641497,0.6416672810448069,0.3832488075508397,1.191667201980363
0.025,0.1,1727.5,4.833332211520401,0.6416672661799354,0.3832488106341901,1.1916671889663308
0.025,0.1,1730.0,4.833332238725479,0.6416672516731301,0.38324881364325447,1.191667176268058
0.025,0.1,1732.5,4.833332265270567,0.6416672375154326,0.3832488165798737,1.1916671638806675
0.025,0.1,1735.0,4.83333229116884,0.6416672236980406,0.38324881944585437,1.1916671517997868
0.025,0.1,1737.5,4.833332316432802,0.6416672102122964,0.3832488222429704,1.1916671400215684
0.025,0.1,1740.0,4.8333323410743025,0.6416671970496781,0.3832488249729656,1.1916671285426863
0.025,0.1,1742.5,4.83333236510453,0.6416671842017879,0.3832488276375552,1.1916671173603488
0.025,0.1,1745.0,4.833332388534021,0.641667171660342,0.38324883023842854,1.1916671064723037
0.025,0.1,1747.5,4.8333324113726635,0.641667159417161,0.3832488327772504,1.1916670958768425
0.025,0.1,1750.0,4.833332433629699,0.6416671474641585,0.383248835255664,1.1916670855728095
0.025,0.1,1752.5,4.833332455324226,0.6416671357955767,0.38324883767491175,1.1916670755468646
0.025,0.1,1755.0,4.8333324765988905,0.641667124432291,0.3832488400317202,1.1916670656354853
0.025,0.1,1757.5,4.8333324973577065,0.6416671133443369,0.3832488423314206,1.1916670559646234
0.025,0.1,1760.0,4.83333251761293,0.6416671025250865,0.38324884457538644,1.1916670465286505
0.025,0.1,1762.5,4.833332537376585,0.6416670919680386,0.38324884676496557,1.191667037322043
0.025,0.1,1765.0,4.833332556660475,0.6416670816668092,0.3832488489014813,1.191667028339383
0.025,0.1,1767.5,4.833332575476204,0.6416670716151243,0.38324885098623396,1.1916670195753387
0.025,0.1,1770.0,4.833332593835192,0.6416670618068127,0.3832488530205031,1.1916670110246623
0.025,0.1,1772.5,4.833332611748683,0.6416670522357971,0.38324885500554845,1.1916670026821867
0.025,0.1,1775.0,4.8333326292277725,0.6416670428960873,0.38324885694261196,1.1916669945428071
0.025,0.1,1777.5,4.833332646283415,0.6416670337817714,0.3832488588329192,1.1916669866014808
0.025,0.1,1780.0,4.833332662926439,0.6416670248870086,0.38324886067768116,1.19166697885322
0.025,0.1,1782.5,4.833332679167567,0.6416670162060212,0.38324886247809603,1.1916669712930787
0.025,0.1,1785.0,4.833332695017436,0.6416670077330868,0.38324886423535004,1.1916669639161441
0.025,0.1,1787.5,4.833332710486599,0.6416669994625306,0.3832488659506204,1.1916669567175375
0.025,0.1,1790.0,4.833332725585548,0.6416669913887171,0.38324886762507576,1.1916669496924022
0.025,0.1,1792.5,4.833332740297995,0.6416669835226367,0.3832488692564569,1.1916669428460354
0.025,0.1,1795.0,4.833332754642193,0.6416669758538512,0.383248870846923,1.191666936170623
0.025,0.1,1797.5,4.833332768636075,0.6416669683721266,0.3832488723985912,1.1916669296584652
0.025,0.1,1800.0,4.833332782288596,0.6416669610728123,0.3832488739124277,1.1916669233052586
0.025,0.1,1802.5,4.833332795608624,0.6416669539513207,0.3832488753893855,1.1916669171067225
0.025,0.1,1805.0,4.833332808604964,0.6416669470031212,0.3832488768304063,1.191666911058582
0.025,0.1,1807.5,4.833332821286357,0.6416669402237342,0.3832488782364214,1.191666905156576
0.025,0.1,1810.0,4.833332833661506,0.6416669336087255,0.3832488796083529,1.1916668993964359
0.025,0.1,1812.5,4.833332845739073,0.6416669271537002,0.38324888094711484,1.1916668937738937
0.025,0.1,1815.0,4.833332857527711,0.641666920854296,0.383248882253615,1.1916668882846604
0.025,0.1,1817.5,4.8333328690360595,0.6416669147061789,0.38324888352875525,1.1916668829244286
0.025,0.1,1820.0,4.833332880272769,0.6416669087050353,0.3832488847734338,1.1916668776888628
0.025,0.1,1822.5,4.833332891246503,0.6416669028465678,0.38324888598854573,1.1916668725735964
0.025,0.1,1825.0,4.8333329019659645,0.6416668971264876,0.3832488871749844,1.1916668675742148
0.025,0.1,1827.5,4.833332912439893,0.6416668915405104,0.3832488883336428,1.1916668626862637
0.025,0.1,1830.0,4.833332922626997,0.6416668861031889,0.3832488894614189,1.1916668579364806
0.025,0.1,1832.5,4.8333329324834535,0.6416668808300474,0.3832488905550049,1.191666853353166
0.025,0.1,1835.0,4.833332942092709,0.6416668756887559,0.38324889162124287,1.1916668488852018
0.025,0.1,1837.5,4.833332951461174,0.6416668706759757,0.38324889266082607,1.191666844529517
0.025,0.1,1840.0,4.833332960595236,0.641666865788391,0.38324889367444326,1.1916668402830402
0.025,0.1,1842.5,4.8333329695012655,0.6416668610227052,0.38324889466277934,1.1916668361426963
0.025,0.1,1845.0,4.83333297818563,0.641666856375635,0.3832488956265165,1.191666832105402
0.025,0.1,1847.5,4.833332986654701,0.641666851843906,0.3832488965663355,1.1916668281680605
0.025,0.1,1850.0,4.833332994914865,0.6416668474242482,0.3832488974829156,1.191666824327554
0.025,0.1,1852.5,4.833333002972529,0.6416668431133904,0.38324889837693726,1.191666820580747
0.025,0.1,1855.0,4.833333010834141,0.6416668389080559,0.3832488992490817,1.19166681692447
0.025,0.1,1857.5,4.833333018506189,0.641666834804957,0.3832489001000328,1.1916668133555208
0.025,0.1,1860.0,4.833333025995217,0.6416668308007908,0.38324890093047764,1.191666809870659
0.025,0.1,1862.5,4.833333033307828,0.6416668268922341,0.3832489017411076,1.1916668064666047
0.025,0.1,1865.0,4.833333040450702,0.6416668230759384,0.3832489025326195,1.1916668031400266
0.025,0.1,1867.5,4.833333047430602,0.6416668193485248,0.3832489033057167,1.1916667998875399
0.025,0.1,1870.0,4.833333054254387,0.64166681570658,0.38324890406110984,1.1916667967056997
0.025,0.1,1872.5,4.833333060929013,0.6416668121466503,0.38324890479951784,1.1916667935910041
0.025,0.1,1875.0,4.833333067461553,0.6416668086652377,0.3832489055216693,1.191666790539876
0.025,0.1,1877.5,4.833333073859199,0.6416668052587944,0.38324890622830315,1.1916667875486733
0.025,0.1,1880.0,4.833333080129281,0.6416668019237179,0.38324890692016983,1.1916667846136684
0.025,0.1,1882.5,4.833333086279265,0.6416667986563471,0.3832489075980323,1.1916667817310547
0.025,0.1,1885.0,4.833333092194812,0.6416667955057946,0.38324890825157637,1.19166677896606
0.025,0.1,1887.5,4.833333097879845,0.6416667924699387,0.3832489088812414,1.191666776316883
0.025,0.1,1890.0,4.833333103423038,0.6416667895099382,0.38324890949517487,1.191666773733691
0.025,0.1,1892.5,4.833333108828357,0.6416667866236511,0.38324891009382056,1.1916667712146594
0.025,0.1,1895.0,4.833333114099753,0.6416667838089424,0.3832489106776208,1.1916667687579712
0.025,0.1,1897.5,4.833333119241164,0.6416667810636809,0.38324891124701754,1.191666766361822
0.025,0.1,1900.0,4.83333312425652,0.6416667783857358,0.3832489118024523,1.191666764024411
0.025,0.1,1902.5,4.833333129149753,0.6416667757729739,0.38324891234436703,1.1916667617439403
0.025,0.1,1905.0,4.833333133924798,0.6416667732232574,0.3832489128732047,1.1916667595186117
0.025,0.1,1907.5,4.833333138585594,0.6416667707344397,0.3832489133894101,1.191666757346633
0.025,0.1,1910.0,4.833333143136107,0.6416667683043635,0.3832489138934299,1.1916667552261964
0.025,0.1,1912.5,4.833333147580311,0.6416667659308581,0.38324891438571407,1.1916667531554976
0.025,0.1,1915.0,4.833333151922211,0.6416667636117352,0.38324891486671586,1.1916667511327204
0.025,0.1,1917.5,4.833333156165843,0.6416667613447871,0.3832489153368922,1.1916667491560373
0.025,0.1,1920.0,4.833333160315277,0.6416667591277833,0.3832489157967054,1.1916667472236067
0.025,0.1,1922.5,4.833333164374624,0.6416667569584678,0.38324891624662244,1.1916667453335754
0.025,0.1,1925.0,4.8333331683480445,0.6416667548345562,0.3832489166871164,1.1916667434840664
0.025,0.1,1927.5,4.833333172239749,0.6416667527537324,0.383248917118667,1.1916667416731852
0.025,0.1,1930.0,4.833333176054006,0.6416667507136463,0.38324891754176066,1.191666739899015
0.025,0.1,1932.5,4.833333179795143,0.6416667487119101,0.38324891795689175,1.191666738159614
0.025,0.1,1935.0,4.833333183467561,0.6416667467460963,0.3832489183645628,1.1916667364530098
0.025,0.1,1937.5,4.833333187075729,0.6416667448137335,0.3832489187652854,1.1916667347772045
0.025,0.1,1940.0,4.833333190520087,0.6416667429720243,0.38324891914724335,1.1916667331745554
0.025,0.1,1942.5,4.8333331938537585,0.6416667411905892,0.3832489195167136,1.1916667316223193
0.025,0.1,1945.0,4.833333197108477,0.6416667394513142,0.3832489198774393,1.191666730106876
0.025,0.1,1947.5,4.8333332002864395,0.641666737753032,0.3832489202296626,1.1916667286271956
0.025,0.1,1950.0,4.833333203389804,0.6416667360945916,0.38324892057362225,1.1916667271822712
0.025,0.1,1952.5,4.8333332064207095,0.6416667344748583,0.3832489209095536,1.1916667257710991
0.025,0.1,1955.0,4.833333209381263,0.6416667328927119,0.3832489212376892,1.191666724392692
0.025,0.1,1957.5,4.833333212273548,0.641666731347045,0.38324892155825874,1.1916667230460742
0.025,0.1,1960.0,4.833333215099629,0.6416667298367623,0.38324892187148946,1.1916667217302752
0.025,0.1,1962.5,4.833333217861553,0.6416667283607788,0.38324892217760664,1.191666720444335
0.025,0.1,1965.0,4.83333322056135,0.6416667269180188,0.3832489224768333,1.1916667191872978
0.025,0.1,1967.5,4.833333223201038,0.6416667255074148,0.383248922769391,1.1916667179582143
0.025,0.1,1970.0,4.833333225782622,0.641666724127905,0.3832489230555002,1.1916667167561403
0.025,0.1,1972.5,4.833333228308101,0.6416667227784344,0.38324892333537974,1.1916667155801317
0.025,0.1,1975.0,4.833333230779464,0.6416667214579509,0.3832489236092481,1.1916667144292523
0.025,0.1,1977.5,4.833333233198704,0.641666720165405,0.38324892387732307,1.1916667133025585
0.025,0.1,1980.0,4.833333235567805,0.6416667188997494,0.38324892413982203,1.1916667121991127
0.025,0.1,1982.5,4.833333237888759,0.641666717659936,0.38324892439696256,1.191666711117972
0.025,0.1,1985.0,4.833333240163559,0.641666716444916,0.3832489246489625,1.191666710058192
0.025,0.1,1987.5,4.833333242394206,0.6416667152536379,0.38324892489604,1.1916667090188233
0.025,0.1,1990.0,4.8333332445827075,0.6416667140850465,0.38324892513841424,1.191666707998913
0.025,0.1,1992.5,4.833333246731087,0.6416667129380812,0.3832489253763055,1.1916667069974989
0.025,0.1,1995.0,4.833333248787697,0.6416667118392064,0.38324892560421103,1.1916667060397637
0.025,0.1,1997.5,4.833333250795406,0.6416667107664137,0.38324892582670633,1.191666705104847
0.025,0.1,2000.0,4.833333252757418,0.6416667097180383,0.38324892604413757,1.1916667041912103
0.025,0.1,2002.5,4.833333254674758,0.6416667086935335,0.38324892625661794,1.1916667032983752
0.025,0.1,2005.0,4.833333256548423,0.6416667076923679,0.38324892646425773,1.191666702425876
0.025,0.1,2007.5,4.83333325837938,0.6416667067140248,0.38324892666716426,1.1916667015732623
0.025,0.1,2010.0,4.8333332601685735,0.6416667057580018,0.3832489268654417,1.1916667007400918
0.025,0.1,2012.5,4.833333261916921,0.6416667048238088,0.3832489270591917,1.1916666999259373
0.025,0.1,2015.0,4.833333263625319,0.6416667039109691,0.3832489272485133,1.1916666991303793
0.025,0.1,2017.5,4.8333332652946375,0.6416667030190168,0.38324892743350286,1.1916666983530126
0.025,0.1,2020.0,4.833333266925732,0.6416667021474981,0.38324892761425483,1.191666697593437
0.025,0.1,2022.5,4.833333268519436,0.6416667012959686,0.38324892779086134,1.1916666968512626
0.025,0.1,2025.0,4.833333270076563,0.6416667004639937,0.38324892796341253,1.1916666961261098
